Australian Bureau of Statistics,,
,,
"2016 Census - Counting Employed Persons, Place of Work (POW)",,
SA2 (POW),,
Counting: Persons Aged 15 Years and Over Place of Work,,
,,
Filters:,,
Default Summation,Persons Aged 15 Years and Over Place of Work,
,,
Counting,SA2 (POW),Count
Persons Aged 15 Years and Over Place of Work,Yorke Peninsula - North,2545
Persons Aged 15 Years and Over Place of Work,Yorke Peninsula - South,1172
Persons Aged 15 Years and Over Place of Work,Ceduna,1306
Persons Aged 15 Years and Over Place of Work,Eyre Peninsula,2220
Persons Aged 15 Years and Over Place of Work,Kimba - Cleve - Franklin Harbour,1966
Persons Aged 15 Years and Over Place of Work,Le Hunte - Elliston,1098
Persons Aged 15 Years and Over Place of Work,Port Lincoln,6776
Persons Aged 15 Years and Over Place of Work,West Coast (SA),1318
Persons Aged 15 Years and Over Place of Work,Western,47
Persons Aged 15 Years and Over Place of Work,Whyalla,6961
Persons Aged 15 Years and Over Place of Work,Whyalla - North,895
Persons Aged 15 Years and Over Place of Work,APY Lands,621
Persons Aged 15 Years and Over Place of Work,Coober Pedy,682
Persons Aged 15 Years and Over Place of Work,Quorn - Lake Gilles,850
Persons Aged 15 Years and Over Place of Work,Outback,2978
Persons Aged 15 Years and Over Place of Work,Port Augusta,5322
Persons Aged 15 Years and Over Place of Work,Roxby Downs,3530
Persons Aged 15 Years and Over Place of Work,Goolwa - Port Elliot,2727
Persons Aged 15 Years and Over Place of Work,Kangaroo Island,2046
Persons Aged 15 Years and Over Place of Work,Strathalbyn,2002
Persons Aged 15 Years and Over Place of Work,Strathalbyn Region,1790
Persons Aged 15 Years and Over Place of Work,Victor Harbor,4294
Persons Aged 15 Years and Over Place of Work,Yankalilla,1538
Persons Aged 15 Years and Over Place of Work,Grant,1717
Persons Aged 15 Years and Over Place of Work,Kingston - Robe,1545
Persons Aged 15 Years and Over Place of Work,Millicent,1848
Persons Aged 15 Years and Over Place of Work,Naracoorte,2677
Persons Aged 15 Years and Over Place of Work,Naracoorte Region,1380
Persons Aged 15 Years and Over Place of Work,Penola,1622
Persons Aged 15 Years and Over Place of Work,Tatiara,3422
Persons Aged 15 Years and Over Place of Work,Wattle Range,1108
Persons Aged 15 Years and Over Place of Work,Mount Gambier - East,7456
Persons Aged 15 Years and Over Place of Work,Mount Gambier - West,5727
Persons Aged 15 Years and Over Place of Work,Barmera,1808
Persons Aged 15 Years and Over Place of Work,Berri,2730
Persons Aged 15 Years and Over Place of Work,Karoonda - Lameroo,1439
Persons Aged 15 Years and Over Place of Work,Loxton,2166
Persons Aged 15 Years and Over Place of Work,Loxton Region,563
Persons Aged 15 Years and Over Place of Work,Mannum,1743
Persons Aged 15 Years and Over Place of Work,Murray Bridge,7353
Persons Aged 15 Years and Over Place of Work,Murray Bridge Region,1700
Persons Aged 15 Years and Over Place of Work,Renmark,2244
Persons Aged 15 Years and Over Place of Work,Renmark Region,1586
Persons Aged 15 Years and Over Place of Work,The Coorong,2034
Persons Aged 15 Years and Over Place of Work,Waikerie,2326
Persons Aged 15 Years and Over Place of Work,Migratory - Offshore - Shipping (SA),63
Persons Aged 15 Years and Over Place of Work,POW No Fixed Address (SA),34313
Persons Aged 15 Years and Over Place of Work,Augusta,1975
Persons Aged 15 Years and Over Place of Work,Busselton,9516
Persons Aged 15 Years and Over Place of Work,Busselton Region,4087
Persons Aged 15 Years and Over Place of Work,Margaret River,3878
Persons Aged 15 Years and Over Place of Work,Australind - Leschenault,2790
Persons Aged 15 Years and Over Place of Work,Capel,1337
Persons Aged 15 Years and Over Place of Work,College Grove - Carey Park,1760
Persons Aged 15 Years and Over Place of Work,Collie,4493
Persons Aged 15 Years and Over Place of Work,Dardanup,1495
Persons Aged 15 Years and Over Place of Work,Davenport,3659
Persons Aged 15 Years and Over Place of Work,Eaton - Pelican Point,2029
Persons Aged 15 Years and Over Place of Work,Harvey,3841
Persons Aged 15 Years and Over Place of Work,East Bunbury - Glen Iris,5658
Persons Aged 15 Years and Over Place of Work,Waroona,2172
Persons Aged 15 Years and Over Place of Work,Dalyellup,1762
Persons Aged 15 Years and Over Place of Work,Gelorup - Stratham,503
Persons Aged 15 Years and Over Place of Work,South Bunbury - Bunbury,10441
Persons Aged 15 Years and Over Place of Work,Withers - Usher,449
Persons Aged 15 Years and Over Place of Work,Bridgetown - Boyup Brook,2330
Persons Aged 15 Years and Over Place of Work,Donnybrook - Balingup,1641
Persons Aged 15 Years and Over Place of Work,Manjimup,2761
Persons Aged 15 Years and Over Place of Work,Pemberton,1845
Persons Aged 15 Years and Over Place of Work,Dawesville - Bouvard,690
Persons Aged 15 Years and Over Place of Work,Falcon - Wannanup,1388
Persons Aged 15 Years and Over Place of Work,Greenfields,4472
Persons Aged 15 Years and Over Place of Work,Halls Head - Erskine,2967
Persons Aged 15 Years and Over Place of Work,Mandurah,8504
Persons Aged 15 Years and Over Place of Work,Mandurah - East,642
Persons Aged 15 Years and Over Place of Work,Mandurah - North,2146
Persons Aged 15 Years and Over Place of Work,Mandurah - South,1170
Persons Aged 15 Years and Over Place of Work,Pinjarra,4394
Persons Aged 15 Years and Over Place of Work,City Beach,1343
Persons Aged 15 Years and Over Place of Work,Claremont (WA),6002
Persons Aged 15 Years and Over Place of Work,Cottesloe,2595
Persons Aged 15 Years and Over Place of Work,Floreat,1757
Persons Aged 15 Years and Over Place of Work,Mosman Park - Peppermint Grove,3518
Persons Aged 15 Years and Over Place of Work,Nedlands - Dalkeith - Crawley,20294
Persons Aged 15 Years and Over Place of Work,Swanbourne - Mount Claremont,4417
Persons Aged 15 Years and Over Place of Work,Kings Park (WA),433
Persons Aged 15 Years and Over Place of Work,Mount Hawthorn - Leederville,6723
Persons Aged 15 Years and Over Place of Work,Mount Lawley - Inglewood,6477
Persons Aged 15 Years and Over Place of Work,North Perth,3083
Persons Aged 15 Years and Over Place of Work,Perth City,137443
Persons Aged 15 Years and Over Place of Work,Subiaco - Shenton Park,22935
Persons Aged 15 Years and Over Place of Work,Wembley - West Leederville - Glendalough,10355
Persons Aged 15 Years and Over Place of Work,Bassendean - Eden Hill - Ashfield,5947
Persons Aged 15 Years and Over Place of Work,Bayswater - Embleton - Bedford,7882
Persons Aged 15 Years and Over Place of Work,Maylands,2519
Persons Aged 15 Years and Over Place of Work,Morley,7902
Persons Aged 15 Years and Over Place of Work,Noranda,1201
Persons Aged 15 Years and Over Place of Work,Chidlow,1351
Persons Aged 15 Years and Over Place of Work,Glen Forrest - Darlington,960
Persons Aged 15 Years and Over Place of Work,Helena Valley - Koongamia,592
Persons Aged 15 Years and Over Place of Work,Malmalling - Reservoir,3
Persons Aged 15 Years and Over Place of Work,Mundaring,2947
Persons Aged 15 Years and Over Place of Work,Swan View - Greenmount - Midvale,3358
Persons Aged 15 Years and Over Place of Work,Avon Valley National Park,5
Persons Aged 15 Years and Over Place of Work,Ballajura,2356
Persons Aged 15 Years and Over Place of Work,Beechboro,2329
Persons Aged 15 Years and Over Place of Work,Bullsbrook,1926
Persons Aged 15 Years and Over Place of Work,Ellenbrook,5281
Persons Aged 15 Years and Over Place of Work,Gidgegannup,450
Persons Aged 15 Years and Over Place of Work,Hazelmere - Guildford,5801
Persons Aged 15 Years and Over Place of Work,Lockridge - Kiara,1342
Persons Aged 15 Years and Over Place of Work,Malaga,15969
Persons Aged 15 Years and Over Place of Work,Melaleuca - Lexia,0
Persons Aged 15 Years and Over Place of Work,Middle Swan - Herne Hill,2228
Persons Aged 15 Years and Over Place of Work,Midland - Guildford,14572
Persons Aged 15 Years and Over Place of Work,Stratton - Jane Brook,502
Persons Aged 15 Years and Over Place of Work,The Vines,1395
Persons Aged 15 Years and Over Place of Work,Walyunga National Park,0
Persons Aged 15 Years and Over Place of Work,Craigie - Beldon,1904
Persons Aged 15 Years and Over Place of Work,Currambine - Kinross,2470
Persons Aged 15 Years and Over Place of Work,Duncraig,3384
Persons Aged 15 Years and Over Place of Work,Greenwood - Warwick,3812
Persons Aged 15 Years and Over Place of Work,Heathridge - Connolly,1095
Persons Aged 15 Years and Over Place of Work,Hillarys,4621
Persons Aged 15 Years and Over Place of Work,Iluka - Burns Beach,624
Persons Aged 15 Years and Over Place of Work,Joondalup - Edgewater,18542
Persons Aged 15 Years and Over Place of Work,Kingsley,2074
Persons Aged 15 Years and Over Place of Work,Mullaloo - Kallaroo,1360
Persons Aged 15 Years and Over Place of Work,Ocean Reef,1519
Persons Aged 15 Years and Over Place of Work,Padbury,1541
Persons Aged 15 Years and Over Place of Work,Sorrento - Marmion,1523
Persons Aged 15 Years and Over Place of Work,Woodvale,1625
Persons Aged 15 Years and Over Place of Work,Balcatta - Hamersley,11482
Persons Aged 15 Years and Over Place of Work,Balga - Mirrabooka,1886
Persons Aged 15 Years and Over Place of Work,Dianella,5469
Persons Aged 15 Years and Over Place of Work,Herdsman,16
Persons Aged 15 Years and Over Place of Work,Innaloo - Doubleview,4121
Persons Aged 15 Years and Over Place of Work,Karrinyup - Gwelup - Carine,5339
Persons Aged 15 Years and Over Place of Work,Nollamara - Westminster,1602
Persons Aged 15 Years and Over Place of Work,Osborne Park Industrial,22035
Persons Aged 15 Years and Over Place of Work,Scarborough,2587
Persons Aged 15 Years and Over Place of Work,Stirling - Osborne Park,7407
Persons Aged 15 Years and Over Place of Work,Trigg - North Beach - Watermans Bay,1256
Persons Aged 15 Years and Over Place of Work,Tuart Hill - Joondanna,1536
Persons Aged 15 Years and Over Place of Work,Wembley Downs - Churchlands - Woodlands,2907
Persons Aged 15 Years and Over Place of Work,Yokine - Coolbinia - Menora,2930
Persons Aged 15 Years and Over Place of Work,Alexander Heights - Koondoola,1278
Persons Aged 15 Years and Over Place of Work,Butler - Merriwa - Ridgewood,2965
Persons Aged 15 Years and Over Place of Work,Carramar,2611
Persons Aged 15 Years and Over Place of Work,Clarkson,3424
Persons Aged 15 Years and Over Place of Work,Girrawheen,1116
Persons Aged 15 Years and Over Place of Work,Madeley - Darch - Landsdale,18357
Persons Aged 15 Years and Over Place of Work,Marangaroo,914
Persons Aged 15 Years and Over Place of Work,Mindarie - Quinns Rocks - Jindalee,2967
Persons Aged 15 Years and Over Place of Work,Neerabup National Park,165
Persons Aged 15 Years and Over Place of Work,Tapping - Ashby - Sinagra,1537
Persons Aged 15 Years and Over Place of Work,Wanneroo,5748
Persons Aged 15 Years and Over Place of Work,Alkimos - Eglinton,517
Persons Aged 15 Years and Over Place of Work,Carabooda - Pinjar,828
Persons Aged 15 Years and Over Place of Work,Two Rocks,554
Persons Aged 15 Years and Over Place of Work,Yanchep,1004
Persons Aged 15 Years and Over Place of Work,Armadale - Wungong - Brookdale,6164
Persons Aged 15 Years and Over Place of Work,Ashendon - Lesley,0
Persons Aged 15 Years and Over Place of Work,Camillo - Champion Lakes,687
Persons Aged 15 Years and Over Place of Work,Forrestdale - Harrisdale - Piara Waters,3031
Persons Aged 15 Years and Over Place of Work,Kelmscott,3695
Persons Aged 15 Years and Over Place of Work,Mount Nasura - Mount Richon - Bedfordale,2230
Persons Aged 15 Years and Over Place of Work,Roleystone,1078
Persons Aged 15 Years and Over Place of Work,Seville Grove,726
Persons Aged 15 Years and Over Place of Work,Belmont - Ascot - Redcliffe,13921
Persons Aged 15 Years and Over Place of Work,East Victoria Park - Carlisle,5716
Persons Aged 15 Years and Over Place of Work,Kewdale Commercial,7054
Persons Aged 15 Years and Over Place of Work,Perth Airport,12813
Persons Aged 15 Years and Over Place of Work,Rivervale - Kewdale - Cloverdale,5317
Persons Aged 15 Years and Over Place of Work,Victoria Park - Lathlain - Burswood,12877
Persons Aged 15 Years and Over Place of Work,Bentley - Wilson - St James,12726
Persons Aged 15 Years and Over Place of Work,Canning Vale - West,1741
Persons Aged 15 Years and Over Place of Work,Canning Vale Commercial,14567
Persons Aged 15 Years and Over Place of Work,Cannington - Queens Park,9287
Persons Aged 15 Years and Over Place of Work,Parkwood - Ferndale - Lynwood,1470
Persons Aged 15 Years and Over Place of Work,Riverton - Shelley - Rossmoyne,2388
Persons Aged 15 Years and Over Place of Work,Welshpool,17155
Persons Aged 15 Years and Over Place of Work,Willetton,4656
Persons Aged 15 Years and Over Place of Work,Beckenham - Kenwick - Langford,3690
Persons Aged 15 Years and Over Place of Work,Canning Vale - East,3948
Persons Aged 15 Years and Over Place of Work,Gosnells,3009
Persons Aged 15 Years and Over Place of Work,Huntingdale - Southern River,1896
Persons Aged 15 Years and Over Place of Work,Maddington - Orange Grove - Martin,8861
Persons Aged 15 Years and Over Place of Work,Thornlie,2897
Persons Aged 15 Years and Over Place of Work,Forrestfield - Wattle Grove,6492
Persons Aged 15 Years and Over Place of Work,High Wycombe,2067
Persons Aged 15 Years and Over Place of Work,Kalamunda - Maida Vale - Gooseberry Hill,3363
Persons Aged 15 Years and Over Place of Work,Lesmurdie - Bickley - Carmel,2557
Persons Aged 15 Years and Over Place of Work,Byford,1910
Persons Aged 15 Years and Over Place of Work,Mundijong,1597
Persons Aged 15 Years and Over Place of Work,Serpentine - Jarrahdale,1078
Persons Aged 15 Years and Over Place of Work,Como,2762
Persons Aged 15 Years and Over Place of Work,Manning - Waterford,2494
Persons Aged 15 Years and Over Place of Work,South Perth - Kensington,7873
Persons Aged 15 Years and Over Place of Work,Banjup,2098
Persons Aged 15 Years and Over Place of Work,Bibra Industrial,8988
Persons Aged 15 Years and Over Place of Work,Bibra Lake,4
Persons Aged 15 Years and Over Place of Work,Coogee,1086
Persons Aged 15 Years and Over Place of Work,Coolbellup,625
Persons Aged 15 Years and Over Place of Work,Hamilton Hill,1726
Persons Aged 15 Years and Over Place of Work,Henderson,5711
Persons Aged 15 Years and Over Place of Work,North Coogee,555
Persons Aged 15 Years and Over Place of Work,South Lake - Cockburn Central,5068
Persons Aged 15 Years and Over Place of Work,Spearwood,2405
Persons Aged 15 Years and Over Place of Work,Success - Hammond Park,3076
Persons Aged 15 Years and Over Place of Work,Yangebup,1010
Persons Aged 15 Years and Over Place of Work,Beeliar - Wattleup,1748
Persons Aged 15 Years and Over Place of Work,Jandakot,7202
Persons Aged 15 Years and Over Place of Work,East Fremantle,1793
Persons Aged 15 Years and Over Place of Work,Fremantle,16587
Persons Aged 15 Years and Over Place of Work,Fremantle - South,4207
Persons Aged 15 Years and Over Place of Work,O'Connor (WA),4338
Persons Aged 15 Years and Over Place of Work,Bertram - Wellard (West),1368
Persons Aged 15 Years and Over Place of Work,Calista,1215
Persons Aged 15 Years and Over Place of Work,Hope Valley - Postans,533
Persons Aged 15 Years and Over Place of Work,Kwinana Industrial,5627
Persons Aged 15 Years and Over Place of Work,Parmelia - Orelia,2560
Persons Aged 15 Years and Over Place of Work,Casuarina - Wandi,1353
Persons Aged 15 Years and Over Place of Work,Applecross - Ardross,4212
Persons Aged 15 Years and Over Place of Work,Bateman,597
Persons Aged 15 Years and Over Place of Work,Bicton - Palmyra,3040
Persons Aged 15 Years and Over Place of Work,Booragoon,7109
Persons Aged 15 Years and Over Place of Work,Bull Creek,1787
Persons Aged 15 Years and Over Place of Work,Leeming,1462
Persons Aged 15 Years and Over Place of Work,Melville,6902
Persons Aged 15 Years and Over Place of Work,Murdoch - Kardinya,13618
Persons Aged 15 Years and Over Place of Work,Willagee,779
Persons Aged 15 Years and Over Place of Work,Winthrop,695
Persons Aged 15 Years and Over Place of Work,Baldivis,4558
Persons Aged 15 Years and Over Place of Work,Cooloongup,2073
Persons Aged 15 Years and Over Place of Work,Port Kennedy,2778
Persons Aged 15 Years and Over Place of Work,Rockingham,13913
Persons Aged 15 Years and Over Place of Work,Rockingham Lakes,17
Persons Aged 15 Years and Over Place of Work,Safety Bay - Shoalwater,1419
Persons Aged 15 Years and Over Place of Work,Singleton - Golden Bay - Secret Harbour,2055
Persons Aged 15 Years and Over Place of Work,Waikiki,1262
Persons Aged 15 Years and Over Place of Work,Warnbro,1988
Persons Aged 15 Years and Over Place of Work,Albany,9627
Persons Aged 15 Years and Over Place of Work,Albany Region,1545
Persons Aged 15 Years and Over Place of Work,Bayonet Head - Lower King,408
Persons Aged 15 Years and Over Place of Work,Denmark,1902
Persons Aged 15 Years and Over Place of Work,Gnowangerup,1504
Persons Aged 15 Years and Over Place of Work,Katanning,2015
Persons Aged 15 Years and Over Place of Work,Kojonup,1808
Persons Aged 15 Years and Over Place of Work,Little Grove - Elleker,664
Persons Aged 15 Years and Over Place of Work,McKail - Willyung,2567
Persons Aged 15 Years and Over Place of Work,Plantagenet,2022
Persons Aged 15 Years and Over Place of Work,Stirling Range National Park,0
Persons Aged 15 Years and Over Place of Work,Chittering,1362
Persons Aged 15 Years and Over Place of Work,Cunderdin,1564
Persons Aged 15 Years and Over Place of Work,Dowerin,1720
Persons Aged 15 Years and Over Place of Work,Gingin - Dandaragan,3337
Persons Aged 15 Years and Over Place of Work,Merredin,2279
Persons Aged 15 Years and Over Place of Work,Moora,2417
Persons Aged 15 Years and Over Place of Work,Mukinbudin,2356
Persons Aged 15 Years and Over Place of Work,Northam,4363
Persons Aged 15 Years and Over Place of Work,Toodyay,859
Persons Aged 15 Years and Over Place of Work,York - Beverley,1522
Persons Aged 15 Years and Over Place of Work,Brookton,1447
Persons Aged 15 Years and Over Place of Work,Kulin,2456
Persons Aged 15 Years and Over Place of Work,Murray,2456
Persons Aged 15 Years and Over Place of Work,Narrogin,2229
Persons Aged 15 Years and Over Place of Work,Wagin,1812
Persons Aged 15 Years and Over Place of Work,Broome,6833
Persons Aged 15 Years and Over Place of Work,Derby - West Kimberley,2594
Persons Aged 15 Years and Over Place of Work,Halls Creek,902
Persons Aged 15 Years and Over Place of Work,Kununurra,3693
Persons Aged 15 Years and Over Place of Work,Roebuck,570
Persons Aged 15 Years and Over Place of Work,East Pilbara,11919
Persons Aged 15 Years and Over Place of Work,Newman,2710
Persons Aged 15 Years and Over Place of Work,Port Hedland,6211
Persons Aged 15 Years and Over Place of Work,South Hedland,2655
Persons Aged 15 Years and Over Place of Work,Ashburton (WA),23540
Persons Aged 15 Years and Over Place of Work,Karratha,6631
Persons Aged 15 Years and Over Place of Work,Roebourne,6360
Persons Aged 15 Years and Over Place of Work,Esperance,5003
Persons Aged 15 Years and Over Place of Work,Esperance Region,1950
Persons Aged 15 Years and Over Place of Work,Carnarvon,2130
Persons Aged 15 Years and Over Place of Work,Exmouth,2492
Persons Aged 15 Years and Over Place of Work,Boulder,1422
Persons Aged 15 Years and Over Place of Work,Kalgoorlie,10344
Persons Aged 15 Years and Over Place of Work,Kalgoorlie - North,1205
Persons Aged 15 Years and Over Place of Work,Kalgoorlie Airport,91
Persons Aged 15 Years and Over Place of Work,Kambalda - Coolgardie - Norseman,3568
Persons Aged 15 Years and Over Place of Work,Leinster - Leonora,5675
Persons Aged 15 Years and Over Place of Work,Trafalgar (WA),763
Persons Aged 15 Years and Over Place of Work,Geraldton,11622
Persons Aged 15 Years and Over Place of Work,Geraldton - East,2159
Persons Aged 15 Years and Over Place of Work,Geraldton - North,622
Persons Aged 15 Years and Over Place of Work,Geraldton - South,642
Persons Aged 15 Years and Over Place of Work,Irwin,1041
Persons Aged 15 Years and Over Place of Work,Meekatharra,3653
Persons Aged 15 Years and Over Place of Work,Morawa,2314
Persons Aged 15 Years and Over Place of Work,Northampton - Mullewa - Greenough,2156
Persons Aged 15 Years and Over Place of Work,Migratory - Offshore - Shipping (WA),1598
Persons Aged 15 Years and Over Place of Work,POW No Fixed Address (WA),54378
Persons Aged 15 Years and Over Place of Work,Bridgewater - Gagebrook,1622
Persons Aged 15 Years and Over Place of Work,Brighton - Pontville,870
Persons Aged 15 Years and Over Place of Work,Old Beach - Otago,347
Persons Aged 15 Years and Over Place of Work,Bellerive - Rosny,4199
Persons Aged 15 Years and Over Place of Work,Cambridge,3996
Persons Aged 15 Years and Over Place of Work,Geilston Bay - Risdon,268
Persons Aged 15 Years and Over Place of Work,Howrah - Tranmere,1059
Persons Aged 15 Years and Over Place of Work,Lindisfarne - Rose Bay,1438
Persons Aged 15 Years and Over Place of Work,Mornington - Warrane,2120
Persons Aged 15 Years and Over Place of Work,Risdon Vale,642
Persons Aged 15 Years and Over Place of Work,Rokeby,742
Persons Aged 15 Years and Over Place of Work,South Arm,346
Persons Aged 15 Years and Over Place of Work,Austins Ferry - Granton,512
Persons Aged 15 Years and Over Place of Work,Berriedale - Chigwell,665
Persons Aged 15 Years and Over Place of Work,Claremont (Tas.),1630
Persons Aged 15 Years and Over Place of Work,Derwent Park - Lutana,5083
Persons Aged 15 Years and Over Place of Work,Glenorchy,4739
Persons Aged 15 Years and Over Place of Work,Montrose - Rosetta,784
Persons Aged 15 Years and Over Place of Work,Moonah,5175
Persons Aged 15 Years and Over Place of Work,New Norfolk,1783
Persons Aged 15 Years and Over Place of Work,West Moonah,209
Persons Aged 15 Years and Over Place of Work,Kingston - Huntingfield,4612
Persons Aged 15 Years and Over Place of Work,Kingston Beach - Blackmans Bay,1202
Persons Aged 15 Years and Over Place of Work,Margate - Snug,1410
Persons Aged 15 Years and Over Place of Work,Mount Wellington,0
Persons Aged 15 Years and Over Place of Work,Taroona - Bonnet Hill,616
Persons Aged 15 Years and Over Place of Work,Hobart,36448
Persons Aged 15 Years and Over Place of Work,Lenah Valley - Mount Stuart,1752
Persons Aged 15 Years and Over Place of Work,Mount Nelson - Dynnyrne,562
Persons Aged 15 Years and Over Place of Work,New Town,3719
Persons Aged 15 Years and Over Place of Work,Sandy Bay,5426
Persons Aged 15 Years and Over Place of Work,South Hobart - Fern Tree,1543
Persons Aged 15 Years and Over Place of Work,West Hobart,747
Persons Aged 15 Years and Over Place of Work,Dodges Ferry - Lewisham,735
Persons Aged 15 Years and Over Place of Work,Sorell - Richmond,2359
Persons Aged 15 Years and Over Place of Work,Invermay,3085
Persons Aged 15 Years and Over Place of Work,Kings Meadows - Punchbowl,3134
Persons Aged 15 Years and Over Place of Work,Launceston,15054
Persons Aged 15 Years and Over Place of Work,Legana,815
Persons Aged 15 Years and Over Place of Work,Mowbray,1583
Persons Aged 15 Years and Over Place of Work,Newnham - Mayfield,2482
Persons Aged 15 Years and Over Place of Work,Newstead,1662
Persons Aged 15 Years and Over Place of Work,Norwood (Tas.),686
Persons Aged 15 Years and Over Place of Work,Prospect Vale - Blackstone,2012
Persons Aged 15 Years and Over Place of Work,Ravenswood,297
Persons Aged 15 Years and Over Place of Work,Riverside,1111
Persons Aged 15 Years and Over Place of Work,South Launceston,2015
Persons Aged 15 Years and Over Place of Work,Summerhill - Prospect,1173
Persons Aged 15 Years and Over Place of Work,Trevallyn,407
Persons Aged 15 Years and Over Place of Work,Waverley - St Leonards,979
Persons Aged 15 Years and Over Place of Work,West Launceston,290
Persons Aged 15 Years and Over Place of Work,Youngtown - Relbia,1066
Persons Aged 15 Years and Over Place of Work,Beauty Point - Beaconsfield,745
Persons Aged 15 Years and Over Place of Work,Deloraine,2066
Persons Aged 15 Years and Over Place of Work,Grindelwald - Lanena,905
Persons Aged 15 Years and Over Place of Work,Hadspen - Carrick,318
Persons Aged 15 Years and Over Place of Work,Westbury,1123
Persons Aged 15 Years and Over Place of Work,Dilston - Lilydale,521
Persons Aged 15 Years and Over Place of Work,George Town,2479
Persons Aged 15 Years and Over Place of Work,Longford,1422
Persons Aged 15 Years and Over Place of Work,Northern Midlands,1319
Persons Aged 15 Years and Over Place of Work,Perth - Evandale,2001
Persons Aged 15 Years and Over Place of Work,St Helens - Scamander,1699
Persons Aged 15 Years and Over Place of Work,Flinders and Cape Barren Islands,413
Persons Aged 15 Years and Over Place of Work,Scottsdale - Bridport,2255
Persons Aged 15 Years and Over Place of Work,Central Highlands,662
Persons Aged 15 Years and Over Place of Work,Derwent Valley,437
Persons Aged 15 Years and Over Place of Work,Southern Midlands,1094
Persons Aged 15 Years and Over Place of Work,Wilderness - East,16
Persons Aged 15 Years and Over Place of Work,Bruny Island - Kettering,625
Persons Aged 15 Years and Over Place of Work,Cygnet,786
Persons Aged 15 Years and Over Place of Work,Geeveston - Dover,1065
Persons Aged 15 Years and Over Place of Work,Huonville - Franklin,2409
Persons Aged 15 Years and Over Place of Work,Forestier - Tasman,714
Persons Aged 15 Years and Over Place of Work,Triabunna - Bicheno,1460
Persons Aged 15 Years and Over Place of Work,Acton - Upper Burnie,588
Persons Aged 15 Years and Over Place of Work,Burnie - Ulverstone Region,845
Persons Aged 15 Years and Over Place of Work,Burnie - Wivenhoe,5735
Persons Aged 15 Years and Over Place of Work,Parklands - Camdale,2947
Persons Aged 15 Years and Over Place of Work,Penguin - Sulphur Creek,814
Persons Aged 15 Years and Over Place of Work,Romaine - Havenview,654
Persons Aged 15 Years and Over Place of Work,Somerset,1009
Persons Aged 15 Years and Over Place of Work,Ulverstone,3402
Persons Aged 15 Years and Over Place of Work,West Ulverstone,567
Persons Aged 15 Years and Over Place of Work,Wynyard,1888
Persons Aged 15 Years and Over Place of Work,Devonport,6938
Persons Aged 15 Years and Over Place of Work,East Devonport,1644
Persons Aged 15 Years and Over Place of Work,Latrobe,2093
Persons Aged 15 Years and Over Place of Work,Miandetta - Don,1050
Persons Aged 15 Years and Over Place of Work,Port Sorell,1114
Persons Aged 15 Years and Over Place of Work,Quoiba - Spreyton,1819
Persons Aged 15 Years and Over Place of Work,Sheffield - Railton,1366
Persons Aged 15 Years and Over Place of Work,Turners Beach - Forth,729
Persons Aged 15 Years and Over Place of Work,King Island,767
Persons Aged 15 Years and Over Place of Work,North West,1293
Persons Aged 15 Years and Over Place of Work,Smithton,2324
Persons Aged 15 Years and Over Place of Work,Waratah,917
Persons Aged 15 Years and Over Place of Work,West Coast (Tas.),1911
Persons Aged 15 Years and Over Place of Work,Wilderness - West,0
Persons Aged 15 Years and Over Place of Work,Migratory - Offshore - Shipping (Tas.),56
Persons Aged 15 Years and Over Place of Work,POW No Fixed Address (Tas.),9136
Persons Aged 15 Years and Over Place of Work,Darwin Airport,1429
Persons Aged 15 Years and Over Place of Work,Darwin City,12747
Persons Aged 15 Years and Over Place of Work,East Point,23
Persons Aged 15 Years and Over Place of Work,Fannie Bay - The Gardens,1775
Persons Aged 15 Years and Over Place of Work,Larrakeyah,1254
Persons Aged 15 Years and Over Place of Work,Ludmilla - The Narrows,1350
Persons Aged 15 Years and Over Place of Work,Parap,1279
Persons Aged 15 Years and Over Place of Work,Stuart Park,1129
Persons Aged 15 Years and Over Place of Work,Woolner - Bayview - Winnellie,6411
Persons Aged 15 Years and Over Place of Work,Alawa,236
Persons Aged 15 Years and Over Place of Work,Anula,170
Persons Aged 15 Years and Over Place of Work,Berrimah,4806
Persons Aged 15 Years and Over Place of Work,Brinkin - Nakara,4865
Persons Aged 15 Years and Over Place of Work,Buffalo Creek,16
Persons Aged 15 Years and Over Place of Work,Charles Darwin,29
Persons Aged 15 Years and Over Place of Work,Coconut Grove,889
Persons Aged 15 Years and Over Place of Work,East Arm,1978
Persons Aged 15 Years and Over Place of Work,Jingili,214
Persons Aged 15 Years and Over Place of Work,Karama,559
Persons Aged 15 Years and Over Place of Work,Leanyer,580
Persons Aged 15 Years and Over Place of Work,Lyons (NT),279
Persons Aged 15 Years and Over Place of Work,Malak - Marrara,986
Persons Aged 15 Years and Over Place of Work,Millner,595
Persons Aged 15 Years and Over Place of Work,Moil,251
Persons Aged 15 Years and Over Place of Work,Nightcliff,870
Persons Aged 15 Years and Over Place of Work,Rapid Creek,468
Persons Aged 15 Years and Over Place of Work,Tiwi,3891
Persons Aged 15 Years and Over Place of Work,Wagaman,226
Persons Aged 15 Years and Over Place of Work,Wanguri,332
Persons Aged 15 Years and Over Place of Work,Wulagi,236
Persons Aged 15 Years and Over Place of Work,Howard Springs,4701
Persons Aged 15 Years and Over Place of Work,Humpty Doo,1459
Persons Aged 15 Years and Over Place of Work,Koolpinyah,387
Persons Aged 15 Years and Over Place of Work,Virginia,832
