Australian Bureau of Statistics

"2016 Census - Counting Employed Persons, Place of Work (POW)"
"SA2 (POW) by HEAP - 1 Digit Level"
"Counting: Persons Aged 15 Years and Over Place of Work"

Filters:
"Default Summation","Persons Aged 15 Years and Over Place of Work"

"Counting","SA2 (POW)","HEAP - 1 Digit Level","Count",
"Persons Aged 15 Years and Over Place of Work","Macgregor (ACT)","Supplementary Codes",10
"Persons Aged 15 Years and Over Place of Work","Macgregor (ACT)","Not stated",0
"Persons Aged 15 Years and Over Place of Work","Macgregor (ACT)","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Macgregor (ACT)","Total",313
"Persons Aged 15 Years and Over Place of Work","Macquarie","Bachelor Degree Level",211
"Persons Aged 15 Years and Over Place of Work","Macquarie","Certificate III & IV Level",141
"Persons Aged 15 Years and Over Place of Work","Macquarie","Postgraduate Degree Level",64
"Persons Aged 15 Years and Over Place of Work","Macquarie","Graduate Diploma and Graduate Certificate Level",63
"Persons Aged 15 Years and Over Place of Work","Macquarie","Advanced Diploma and Diploma Level",82
"Persons Aged 15 Years and Over Place of Work","Macquarie","Secondary Education - Years 10 and above",319
"Persons Aged 15 Years and Over Place of Work","Macquarie","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Macquarie","Secondary Education - Years 9 and below",18
"Persons Aged 15 Years and Over Place of Work","Macquarie","Supplementary Codes",23
"Persons Aged 15 Years and Over Place of Work","Macquarie","Not stated",6
"Persons Aged 15 Years and Over Place of Work","Macquarie","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Macquarie","Total",916
"Persons Aged 15 Years and Over Place of Work","McKellar","Bachelor Degree Level",28
"Persons Aged 15 Years and Over Place of Work","McKellar","Certificate III & IV Level",28
"Persons Aged 15 Years and Over Place of Work","McKellar","Postgraduate Degree Level",11
"Persons Aged 15 Years and Over Place of Work","McKellar","Graduate Diploma and Graduate Certificate Level",5
"Persons Aged 15 Years and Over Place of Work","McKellar","Advanced Diploma and Diploma Level",20
"Persons Aged 15 Years and Over Place of Work","McKellar","Secondary Education - Years 10 and above",42
"Persons Aged 15 Years and Over Place of Work","McKellar","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","McKellar","Secondary Education - Years 9 and below",14
"Persons Aged 15 Years and Over Place of Work","McKellar","Supplementary Codes",5
"Persons Aged 15 Years and Over Place of Work","McKellar","Not stated",0
"Persons Aged 15 Years and Over Place of Work","McKellar","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","McKellar","Total",146
"Persons Aged 15 Years and Over Place of Work","Melba","Bachelor Degree Level",101
"Persons Aged 15 Years and Over Place of Work","Melba","Certificate III & IV Level",46
"Persons Aged 15 Years and Over Place of Work","Melba","Postgraduate Degree Level",31
"Persons Aged 15 Years and Over Place of Work","Melba","Graduate Diploma and Graduate Certificate Level",22
"Persons Aged 15 Years and Over Place of Work","Melba","Advanced Diploma and Diploma Level",37
"Persons Aged 15 Years and Over Place of Work","Melba","Secondary Education - Years 10 and above",82
"Persons Aged 15 Years and Over Place of Work","Melba","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Melba","Secondary Education - Years 9 and below",12
"Persons Aged 15 Years and Over Place of Work","Melba","Supplementary Codes",4
"Persons Aged 15 Years and Over Place of Work","Melba","Not stated",4
"Persons Aged 15 Years and Over Place of Work","Melba","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Melba","Total",342
"Persons Aged 15 Years and Over Place of Work","Page","Bachelor Degree Level",74
"Persons Aged 15 Years and Over Place of Work","Page","Certificate III & IV Level",79
"Persons Aged 15 Years and Over Place of Work","Page","Postgraduate Degree Level",25
"Persons Aged 15 Years and Over Place of Work","Page","Graduate Diploma and Graduate Certificate Level",8
"Persons Aged 15 Years and Over Place of Work","Page","Advanced Diploma and Diploma Level",69
"Persons Aged 15 Years and Over Place of Work","Page","Secondary Education - Years 10 and above",88
"Persons Aged 15 Years and Over Place of Work","Page","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Page","Secondary Education - Years 9 and below",7
"Persons Aged 15 Years and Over Place of Work","Page","Supplementary Codes",8
"Persons Aged 15 Years and Over Place of Work","Page","Not stated",8
"Persons Aged 15 Years and Over Place of Work","Page","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Page","Total",371
"Persons Aged 15 Years and Over Place of Work","Scullin","Bachelor Degree Level",70
"Persons Aged 15 Years and Over Place of Work","Scullin","Certificate III & IV Level",38
"Persons Aged 15 Years and Over Place of Work","Scullin","Postgraduate Degree Level",24
"Persons Aged 15 Years and Over Place of Work","Scullin","Graduate Diploma and Graduate Certificate Level",7
"Persons Aged 15 Years and Over Place of Work","Scullin","Advanced Diploma and Diploma Level",22
"Persons Aged 15 Years and Over Place of Work","Scullin","Secondary Education - Years 10 and above",49
"Persons Aged 15 Years and Over Place of Work","Scullin","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Scullin","Secondary Education - Years 9 and below",11
"Persons Aged 15 Years and Over Place of Work","Scullin","Supplementary Codes",3
"Persons Aged 15 Years and Over Place of Work","Scullin","Not stated",0
"Persons Aged 15 Years and Over Place of Work","Scullin","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Scullin","Total",224
"Persons Aged 15 Years and Over Place of Work","Spence","Bachelor Degree Level",29
"Persons Aged 15 Years and Over Place of Work","Spence","Certificate III & IV Level",55
"Persons Aged 15 Years and Over Place of Work","Spence","Postgraduate Degree Level",17
"Persons Aged 15 Years and Over Place of Work","Spence","Graduate Diploma and Graduate Certificate Level",9
"Persons Aged 15 Years and Over Place of Work","Spence","Advanced Diploma and Diploma Level",24
"Persons Aged 15 Years and Over Place of Work","Spence","Secondary Education - Years 10 and above",60
"Persons Aged 15 Years and Over Place of Work","Spence","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Spence","Secondary Education - Years 9 and below",3
"Persons Aged 15 Years and Over Place of Work","Spence","Supplementary Codes",11
"Persons Aged 15 Years and Over Place of Work","Spence","Not stated",3
"Persons Aged 15 Years and Over Place of Work","Spence","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Spence","Total",195
"Persons Aged 15 Years and Over Place of Work","Weetangera","Bachelor Degree Level",58
"Persons Aged 15 Years and Over Place of Work","Weetangera","Certificate III & IV Level",37
"Persons Aged 15 Years and Over Place of Work","Weetangera","Postgraduate Degree Level",26
"Persons Aged 15 Years and Over Place of Work","Weetangera","Graduate Diploma and Graduate Certificate Level",13
"Persons Aged 15 Years and Over Place of Work","Weetangera","Advanced Diploma and Diploma Level",21
"Persons Aged 15 Years and Over Place of Work","Weetangera","Secondary Education - Years 10 and above",42
"Persons Aged 15 Years and Over Place of Work","Weetangera","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Weetangera","Secondary Education - Years 9 and below",6
"Persons Aged 15 Years and Over Place of Work","Weetangera","Supplementary Codes",7
"Persons Aged 15 Years and Over Place of Work","Weetangera","Not stated",7
"Persons Aged 15 Years and Over Place of Work","Weetangera","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Weetangera","Total",207
"Persons Aged 15 Years and Over Place of Work","Molonglo Corridor","Bachelor Degree Level",23
"Persons Aged 15 Years and Over Place of Work","Molonglo Corridor","Certificate III & IV Level",30
"Persons Aged 15 Years and Over Place of Work","Molonglo Corridor","Postgraduate Degree Level",5
"Persons Aged 15 Years and Over Place of Work","Molonglo Corridor","Graduate Diploma and Graduate Certificate Level",0
"Persons Aged 15 Years and Over Place of Work","Molonglo Corridor","Advanced Diploma and Diploma Level",15
"Persons Aged 15 Years and Over Place of Work","Molonglo Corridor","Secondary Education - Years 10 and above",6
"Persons Aged 15 Years and Over Place of Work","Molonglo Corridor","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Molonglo Corridor","Secondary Education - Years 9 and below",0
"Persons Aged 15 Years and Over Place of Work","Molonglo Corridor","Supplementary Codes",5
"Persons Aged 15 Years and Over Place of Work","Molonglo Corridor","Not stated",3
"Persons Aged 15 Years and Over Place of Work","Molonglo Corridor","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Molonglo Corridor","Total",88
"Persons Aged 15 Years and Over Place of Work","West Belconnen","Bachelor Degree Level",4
"Persons Aged 15 Years and Over Place of Work","West Belconnen","Certificate III & IV Level",19
"Persons Aged 15 Years and Over Place of Work","West Belconnen","Postgraduate Degree Level",4
"Persons Aged 15 Years and Over Place of Work","West Belconnen","Graduate Diploma and Graduate Certificate Level",0
"Persons Aged 15 Years and Over Place of Work","West Belconnen","Advanced Diploma and Diploma Level",9
"Persons Aged 15 Years and Over Place of Work","West Belconnen","Secondary Education - Years 10 and above",43
"Persons Aged 15 Years and Over Place of Work","West Belconnen","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","West Belconnen","Secondary Education - Years 9 and below",10
"Persons Aged 15 Years and Over Place of Work","West Belconnen","Supplementary Codes",0
"Persons Aged 15 Years and Over Place of Work","West Belconnen","Not stated",0
"Persons Aged 15 Years and Over Place of Work","West Belconnen","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","West Belconnen","Total",90
"Persons Aged 15 Years and Over Place of Work","Hume","Bachelor Degree Level",202
"Persons Aged 15 Years and Over Place of Work","Hume","Certificate III & IV Level",977
"Persons Aged 15 Years and Over Place of Work","Hume","Postgraduate Degree Level",52
"Persons Aged 15 Years and Over Place of Work","Hume","Graduate Diploma and Graduate Certificate Level",31
"Persons Aged 15 Years and Over Place of Work","Hume","Advanced Diploma and Diploma Level",238
"Persons Aged 15 Years and Over Place of Work","Hume","Secondary Education - Years 10 and above",1169
"Persons Aged 15 Years and Over Place of Work","Hume","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Hume","Secondary Education - Years 9 and below",156
"Persons Aged 15 Years and Over Place of Work","Hume","Supplementary Codes",73
"Persons Aged 15 Years and Over Place of Work","Hume","Not stated",70
"Persons Aged 15 Years and Over Place of Work","Hume","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Hume","Total",2961
"Persons Aged 15 Years and Over Place of Work","Kowen","Bachelor Degree Level",4
"Persons Aged 15 Years and Over Place of Work","Kowen","Certificate III & IV Level",9
"Persons Aged 15 Years and Over Place of Work","Kowen","Postgraduate Degree Level",3
"Persons Aged 15 Years and Over Place of Work","Kowen","Graduate Diploma and Graduate Certificate Level",0
"Persons Aged 15 Years and Over Place of Work","Kowen","Advanced Diploma and Diploma Level",3
"Persons Aged 15 Years and Over Place of Work","Kowen","Secondary Education - Years 10 and above",3
"Persons Aged 15 Years and Over Place of Work","Kowen","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Kowen","Secondary Education - Years 9 and below",0
"Persons Aged 15 Years and Over Place of Work","Kowen","Supplementary Codes",0
"Persons Aged 15 Years and Over Place of Work","Kowen","Not stated",0
"Persons Aged 15 Years and Over Place of Work","Kowen","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Kowen","Total",20
"Persons Aged 15 Years and Over Place of Work","Canberra East","Bachelor Degree Level",680
"Persons Aged 15 Years and Over Place of Work","Canberra East","Certificate III & IV Level",501
"Persons Aged 15 Years and Over Place of Work","Canberra East","Postgraduate Degree Level",622
"Persons Aged 15 Years and Over Place of Work","Canberra East","Graduate Diploma and Graduate Certificate Level",120
"Persons Aged 15 Years and Over Place of Work","Canberra East","Advanced Diploma and Diploma Level",381
"Persons Aged 15 Years and Over Place of Work","Canberra East","Secondary Education - Years 10 and above",697
"Persons Aged 15 Years and Over Place of Work","Canberra East","Certificate I & II Level",3
"Persons Aged 15 Years and Over Place of Work","Canberra East","Secondary Education - Years 9 and below",46
"Persons Aged 15 Years and Over Place of Work","Canberra East","Supplementary Codes",71
"Persons Aged 15 Years and Over Place of Work","Canberra East","Not stated",41
"Persons Aged 15 Years and Over Place of Work","Canberra East","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Canberra East","Total",3164
"Persons Aged 15 Years and Over Place of Work","Canberra Airport","Bachelor Degree Level",1719
"Persons Aged 15 Years and Over Place of Work","Canberra Airport","Certificate III & IV Level",824
"Persons Aged 15 Years and Over Place of Work","Canberra Airport","Postgraduate Degree Level",1148
"Persons Aged 15 Years and Over Place of Work","Canberra Airport","Graduate Diploma and Graduate Certificate Level",366
"Persons Aged 15 Years and Over Place of Work","Canberra Airport","Advanced Diploma and Diploma Level",1026
"Persons Aged 15 Years and Over Place of Work","Canberra Airport","Secondary Education - Years 10 and above",1476
"Persons Aged 15 Years and Over Place of Work","Canberra Airport","Certificate I & II Level",3
"Persons Aged 15 Years and Over Place of Work","Canberra Airport","Secondary Education - Years 9 and below",63
"Persons Aged 15 Years and Over Place of Work","Canberra Airport","Supplementary Codes",144
"Persons Aged 15 Years and Over Place of Work","Canberra Airport","Not stated",72
"Persons Aged 15 Years and Over Place of Work","Canberra Airport","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Canberra Airport","Total",6844
"Persons Aged 15 Years and Over Place of Work","Majura","Bachelor Degree Level",441
"Persons Aged 15 Years and Over Place of Work","Majura","Certificate III & IV Level",284
"Persons Aged 15 Years and Over Place of Work","Majura","Postgraduate Degree Level",231
"Persons Aged 15 Years and Over Place of Work","Majura","Graduate Diploma and Graduate Certificate Level",102
"Persons Aged 15 Years and Over Place of Work","Majura","Advanced Diploma and Diploma Level",275
"Persons Aged 15 Years and Over Place of Work","Majura","Secondary Education - Years 10 and above",518
"Persons Aged 15 Years and Over Place of Work","Majura","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Majura","Secondary Education - Years 9 and below",25
"Persons Aged 15 Years and Over Place of Work","Majura","Supplementary Codes",54
"Persons Aged 15 Years and Over Place of Work","Majura","Not stated",37
"Persons Aged 15 Years and Over Place of Work","Majura","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Majura","Total",1967
"Persons Aged 15 Years and Over Place of Work","Amaroo","Bachelor Degree Level",169
"Persons Aged 15 Years and Over Place of Work","Amaroo","Certificate III & IV Level",80
"Persons Aged 15 Years and Over Place of Work","Amaroo","Postgraduate Degree Level",49
"Persons Aged 15 Years and Over Place of Work","Amaroo","Graduate Diploma and Graduate Certificate Level",36
"Persons Aged 15 Years and Over Place of Work","Amaroo","Advanced Diploma and Diploma Level",42
"Persons Aged 15 Years and Over Place of Work","Amaroo","Secondary Education - Years 10 and above",96
"Persons Aged 15 Years and Over Place of Work","Amaroo","Certificate I & II Level",4
"Persons Aged 15 Years and Over Place of Work","Amaroo","Secondary Education - Years 9 and below",5
"Persons Aged 15 Years and Over Place of Work","Amaroo","Supplementary Codes",18
"Persons Aged 15 Years and Over Place of Work","Amaroo","Not stated",0
"Persons Aged 15 Years and Over Place of Work","Amaroo","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Amaroo","Total",495
"Persons Aged 15 Years and Over Place of Work","Bonner","Bachelor Degree Level",94
"Persons Aged 15 Years and Over Place of Work","Bonner","Certificate III & IV Level",46
"Persons Aged 15 Years and Over Place of Work","Bonner","Postgraduate Degree Level",42
"Persons Aged 15 Years and Over Place of Work","Bonner","Graduate Diploma and Graduate Certificate Level",8
"Persons Aged 15 Years and Over Place of Work","Bonner","Advanced Diploma and Diploma Level",35
"Persons Aged 15 Years and Over Place of Work","Bonner","Secondary Education - Years 10 and above",78
"Persons Aged 15 Years and Over Place of Work","Bonner","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Bonner","Secondary Education - Years 9 and below",7
"Persons Aged 15 Years and Over Place of Work","Bonner","Supplementary Codes",9
"Persons Aged 15 Years and Over Place of Work","Bonner","Not stated",3
"Persons Aged 15 Years and Over Place of Work","Bonner","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Bonner","Total",321
"Persons Aged 15 Years and Over Place of Work","Casey","Bachelor Degree Level",66
"Persons Aged 15 Years and Over Place of Work","Casey","Certificate III & IV Level",109
"Persons Aged 15 Years and Over Place of Work","Casey","Postgraduate Degree Level",24
"Persons Aged 15 Years and Over Place of Work","Casey","Graduate Diploma and Graduate Certificate Level",12
"Persons Aged 15 Years and Over Place of Work","Casey","Advanced Diploma and Diploma Level",48
"Persons Aged 15 Years and Over Place of Work","Casey","Secondary Education - Years 10 and above",197
"Persons Aged 15 Years and Over Place of Work","Casey","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Casey","Secondary Education - Years 9 and below",24
"Persons Aged 15 Years and Over Place of Work","Casey","Supplementary Codes",14
"Persons Aged 15 Years and Over Place of Work","Casey","Not stated",3
"Persons Aged 15 Years and Over Place of Work","Casey","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Casey","Total",494
"Persons Aged 15 Years and Over Place of Work","Crace","Bachelor Degree Level",71
"Persons Aged 15 Years and Over Place of Work","Crace","Certificate III & IV Level",55
"Persons Aged 15 Years and Over Place of Work","Crace","Postgraduate Degree Level",47
"Persons Aged 15 Years and Over Place of Work","Crace","Graduate Diploma and Graduate Certificate Level",11
"Persons Aged 15 Years and Over Place of Work","Crace","Advanced Diploma and Diploma Level",62
"Persons Aged 15 Years and Over Place of Work","Crace","Secondary Education - Years 10 and above",116
"Persons Aged 15 Years and Over Place of Work","Crace","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Crace","Secondary Education - Years 9 and below",12
"Persons Aged 15 Years and Over Place of Work","Crace","Supplementary Codes",13
"Persons Aged 15 Years and Over Place of Work","Crace","Not stated",8
"Persons Aged 15 Years and Over Place of Work","Crace","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Crace","Total",383
"Persons Aged 15 Years and Over Place of Work","Forde","Bachelor Degree Level",92
"Persons Aged 15 Years and Over Place of Work","Forde","Certificate III & IV Level",58
"Persons Aged 15 Years and Over Place of Work","Forde","Postgraduate Degree Level",34
"Persons Aged 15 Years and Over Place of Work","Forde","Graduate Diploma and Graduate Certificate Level",11
"Persons Aged 15 Years and Over Place of Work","Forde","Advanced Diploma and Diploma Level",38
"Persons Aged 15 Years and Over Place of Work","Forde","Secondary Education - Years 10 and above",100
"Persons Aged 15 Years and Over Place of Work","Forde","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Forde","Secondary Education - Years 9 and below",3
"Persons Aged 15 Years and Over Place of Work","Forde","Supplementary Codes",8
"Persons Aged 15 Years and Over Place of Work","Forde","Not stated",5
"Persons Aged 15 Years and Over Place of Work","Forde","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Forde","Total",350
"Persons Aged 15 Years and Over Place of Work","Franklin","Bachelor Degree Level",93
"Persons Aged 15 Years and Over Place of Work","Franklin","Certificate III & IV Level",59
"Persons Aged 15 Years and Over Place of Work","Franklin","Postgraduate Degree Level",30
"Persons Aged 15 Years and Over Place of Work","Franklin","Graduate Diploma and Graduate Certificate Level",13
"Persons Aged 15 Years and Over Place of Work","Franklin","Advanced Diploma and Diploma Level",40
"Persons Aged 15 Years and Over Place of Work","Franklin","Secondary Education - Years 10 and above",98
"Persons Aged 15 Years and Over Place of Work","Franklin","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Franklin","Secondary Education - Years 9 and below",14
"Persons Aged 15 Years and Over Place of Work","Franklin","Supplementary Codes",10
"Persons Aged 15 Years and Over Place of Work","Franklin","Not stated",4
"Persons Aged 15 Years and Over Place of Work","Franklin","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Franklin","Total",359
"Persons Aged 15 Years and Over Place of Work","Gungahlin","Bachelor Degree Level",741
"Persons Aged 15 Years and Over Place of Work","Gungahlin","Certificate III & IV Level",550
"Persons Aged 15 Years and Over Place of Work","Gungahlin","Postgraduate Degree Level",257
"Persons Aged 15 Years and Over Place of Work","Gungahlin","Graduate Diploma and Graduate Certificate Level",122
"Persons Aged 15 Years and Over Place of Work","Gungahlin","Advanced Diploma and Diploma Level",442
"Persons Aged 15 Years and Over Place of Work","Gungahlin","Secondary Education - Years 10 and above",1439
"Persons Aged 15 Years and Over Place of Work","Gungahlin","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin","Secondary Education - Years 9 and below",149
"Persons Aged 15 Years and Over Place of Work","Gungahlin","Supplementary Codes",98
"Persons Aged 15 Years and Over Place of Work","Gungahlin","Not stated",47
"Persons Aged 15 Years and Over Place of Work","Gungahlin","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin","Total",3851
"Persons Aged 15 Years and Over Place of Work","Hall","Bachelor Degree Level",29
"Persons Aged 15 Years and Over Place of Work","Hall","Certificate III & IV Level",67
"Persons Aged 15 Years and Over Place of Work","Hall","Postgraduate Degree Level",9
"Persons Aged 15 Years and Over Place of Work","Hall","Graduate Diploma and Graduate Certificate Level",0
"Persons Aged 15 Years and Over Place of Work","Hall","Advanced Diploma and Diploma Level",11
"Persons Aged 15 Years and Over Place of Work","Hall","Secondary Education - Years 10 and above",42
"Persons Aged 15 Years and Over Place of Work","Hall","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Hall","Secondary Education - Years 9 and below",4
"Persons Aged 15 Years and Over Place of Work","Hall","Supplementary Codes",6
"Persons Aged 15 Years and Over Place of Work","Hall","Not stated",3
"Persons Aged 15 Years and Over Place of Work","Hall","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Hall","Total",166
"Persons Aged 15 Years and Over Place of Work","Harrison","Bachelor Degree Level",194
"Persons Aged 15 Years and Over Place of Work","Harrison","Certificate III & IV Level",82
"Persons Aged 15 Years and Over Place of Work","Harrison","Postgraduate Degree Level",61
"Persons Aged 15 Years and Over Place of Work","Harrison","Graduate Diploma and Graduate Certificate Level",51
"Persons Aged 15 Years and Over Place of Work","Harrison","Advanced Diploma and Diploma Level",49
"Persons Aged 15 Years and Over Place of Work","Harrison","Secondary Education - Years 10 and above",144
"Persons Aged 15 Years and Over Place of Work","Harrison","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Harrison","Secondary Education - Years 9 and below",11
"Persons Aged 15 Years and Over Place of Work","Harrison","Supplementary Codes",15
"Persons Aged 15 Years and Over Place of Work","Harrison","Not stated",14
"Persons Aged 15 Years and Over Place of Work","Harrison","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Harrison","Total",618
"Persons Aged 15 Years and Over Place of Work","Mitchell","Bachelor Degree Level",599
"Persons Aged 15 Years and Over Place of Work","Mitchell","Certificate III & IV Level",1436
"Persons Aged 15 Years and Over Place of Work","Mitchell","Postgraduate Degree Level",214
"Persons Aged 15 Years and Over Place of Work","Mitchell","Graduate Diploma and Graduate Certificate Level",87
"Persons Aged 15 Years and Over Place of Work","Mitchell","Advanced Diploma and Diploma Level",469
"Persons Aged 15 Years and Over Place of Work","Mitchell","Secondary Education - Years 10 and above",1786
"Persons Aged 15 Years and Over Place of Work","Mitchell","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Mitchell","Secondary Education - Years 9 and below",135
"Persons Aged 15 Years and Over Place of Work","Mitchell","Supplementary Codes",115
"Persons Aged 15 Years and Over Place of Work","Mitchell","Not stated",94
"Persons Aged 15 Years and Over Place of Work","Mitchell","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Mitchell","Total",4943
"Persons Aged 15 Years and Over Place of Work","Ngunnawal","Bachelor Degree Level",123
"Persons Aged 15 Years and Over Place of Work","Ngunnawal","Certificate III & IV Level",90
"Persons Aged 15 Years and Over Place of Work","Ngunnawal","Postgraduate Degree Level",45
"Persons Aged 15 Years and Over Place of Work","Ngunnawal","Graduate Diploma and Graduate Certificate Level",17
"Persons Aged 15 Years and Over Place of Work","Ngunnawal","Advanced Diploma and Diploma Level",46
"Persons Aged 15 Years and Over Place of Work","Ngunnawal","Secondary Education - Years 10 and above",131
"Persons Aged 15 Years and Over Place of Work","Ngunnawal","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Ngunnawal","Secondary Education - Years 9 and below",16
"Persons Aged 15 Years and Over Place of Work","Ngunnawal","Supplementary Codes",12
"Persons Aged 15 Years and Over Place of Work","Ngunnawal","Not stated",4
"Persons Aged 15 Years and Over Place of Work","Ngunnawal","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Ngunnawal","Total",488
"Persons Aged 15 Years and Over Place of Work","Nicholls","Bachelor Degree Level",231
"Persons Aged 15 Years and Over Place of Work","Nicholls","Certificate III & IV Level",164
"Persons Aged 15 Years and Over Place of Work","Nicholls","Postgraduate Degree Level",86
"Persons Aged 15 Years and Over Place of Work","Nicholls","Graduate Diploma and Graduate Certificate Level",60
"Persons Aged 15 Years and Over Place of Work","Nicholls","Advanced Diploma and Diploma Level",98
"Persons Aged 15 Years and Over Place of Work","Nicholls","Secondary Education - Years 10 and above",353
"Persons Aged 15 Years and Over Place of Work","Nicholls","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Nicholls","Secondary Education - Years 9 and below",53
"Persons Aged 15 Years and Over Place of Work","Nicholls","Supplementary Codes",28
"Persons Aged 15 Years and Over Place of Work","Nicholls","Not stated",21
"Persons Aged 15 Years and Over Place of Work","Nicholls","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Nicholls","Total",1096
"Persons Aged 15 Years and Over Place of Work","Palmerston","Bachelor Degree Level",81
"Persons Aged 15 Years and Over Place of Work","Palmerston","Certificate III & IV Level",41
"Persons Aged 15 Years and Over Place of Work","Palmerston","Postgraduate Degree Level",24
"Persons Aged 15 Years and Over Place of Work","Palmerston","Graduate Diploma and Graduate Certificate Level",18
"Persons Aged 15 Years and Over Place of Work","Palmerston","Advanced Diploma and Diploma Level",23
"Persons Aged 15 Years and Over Place of Work","Palmerston","Secondary Education - Years 10 and above",77
"Persons Aged 15 Years and Over Place of Work","Palmerston","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Palmerston","Secondary Education - Years 9 and below",4
"Persons Aged 15 Years and Over Place of Work","Palmerston","Supplementary Codes",9
"Persons Aged 15 Years and Over Place of Work","Palmerston","Not stated",3
"Persons Aged 15 Years and Over Place of Work","Palmerston","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Palmerston","Total",281
"Persons Aged 15 Years and Over Place of Work","Gungahlin - East","Bachelor Degree Level",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin - East","Certificate III & IV Level",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin - East","Postgraduate Degree Level",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin - East","Graduate Diploma and Graduate Certificate Level",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin - East","Advanced Diploma and Diploma Level",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin - East","Secondary Education - Years 10 and above",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin - East","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin - East","Secondary Education - Years 9 and below",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin - East","Supplementary Codes",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin - East","Not stated",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin - East","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin - East","Total",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin - West","Bachelor Degree Level",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin - West","Certificate III & IV Level",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin - West","Postgraduate Degree Level",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin - West","Graduate Diploma and Graduate Certificate Level",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin - West","Advanced Diploma and Diploma Level",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin - West","Secondary Education - Years 10 and above",0
"Persons Aged 15 Years and Over Place of Work","Gungahlin - West","Certificate I & II Level",0
